fecha,estacion,nombre_estacion,provincia,cultivo,fase,superficie_m2,eficiencia_riego,lluvia_efectiva_ratio,et0_mm,lluvia_mm,tmin_c,tmax_c,tmedia_c,kc,marco_m2_por_planta,etc_mm,riego_bruto_mm,litros_totales,litros_por_planta,ranking_demanda
2024-04-04,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.33,0.0,10.3,25.4,17.8,0.7,8.0,3.03,3.36,11776.65,26.92,1
2024-04-04,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.33,0.0,10.3,25.4,17.8,0.75,20.0,3.24,3.61,12617.84,72.1,2
2024-04-04,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.33,0.0,10.3,25.4,17.8,0.9,30.0,3.89,4.33,15141.41,129.78,3
2024-04-05,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.2,0.0,10.5,29.6,20.0,0.7,8.0,3.64,4.04,14153.19,32.35,1
2024-04-05,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.2,0.0,10.5,29.6,20.0,0.75,20.0,3.9,4.33,15164.13,86.65,2
2024-04-05,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.2,0.0,10.5,29.6,20.0,0.9,30.0,4.68,5.2,18196.95,155.97,3
2024-04-06,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.29,0.0,12.0,25.7,18.8,0.7,8.0,3.0,3.34,11680.45,26.7,1
2024-04-06,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.29,0.0,12.0,25.7,18.8,0.75,20.0,3.22,3.58,12514.76,71.51,2
2024-04-06,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.29,0.0,12.0,25.7,18.8,0.9,30.0,3.86,4.29,15017.72,128.72,3
2024-04-07,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.07,0.0,14.2,25.7,20.0,0.7,8.0,2.85,3.17,11091.76,25.35,1
2024-04-07,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.07,0.0,14.2,25.7,20.0,0.75,20.0,3.06,3.4,11884.03,67.91,2
2024-04-07,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.07,0.0,14.2,25.7,20.0,0.9,30.0,3.67,4.07,14260.83,122.24,3
2024-04-08,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.36,0.3,10.0,20.2,15.1,0.7,8.0,2.36,2.35,8226.67,18.8,1
2024-04-08,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.36,0.3,10.0,20.2,15.1,0.75,20.0,2.52,2.54,8880.95,50.75,2
2024-04-08,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.36,0.3,10.0,20.2,15.1,0.9,30.0,3.03,3.1,10843.81,92.95,3
2024-04-09,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.99,0.0,7.3,21.9,14.6,0.7,8.0,2.79,3.1,10857.8,24.82,1
2024-04-09,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.99,0.0,7.3,21.9,14.6,0.75,20.0,2.99,3.32,11633.36,66.48,2
2024-04-09,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.99,0.0,7.3,21.9,14.6,0.9,30.0,3.59,3.99,13960.03,119.66,3
2024-04-10,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.4,0.0,9.4,24.6,17.0,0.7,8.0,3.08,3.42,11970.11,27.36,1
2024-04-10,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.4,0.0,9.4,24.6,17.0,0.75,20.0,3.3,3.66,12825.12,73.29,2
2024-04-10,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.4,0.0,9.4,24.6,17.0,0.9,30.0,3.96,4.4,15390.14,131.92,3
2024-04-11,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.91,0.0,12.9,28.3,20.6,0.7,8.0,3.44,3.82,13372.77,30.57,1
2024-04-11,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.91,0.0,12.9,28.3,20.6,0.75,20.0,3.68,4.09,14327.96,81.87,2
2024-04-11,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.91,0.0,12.9,28.3,20.6,0.9,30.0,4.42,4.91,17193.56,147.37,3
2024-04-12,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.84,0.0,10.6,26.9,18.8,0.7,8.0,3.39,3.76,13170.42,30.1,1
2024-04-12,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.84,0.0,10.6,26.9,18.8,0.75,20.0,3.63,4.03,14111.16,80.64,2
2024-04-12,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.84,0.0,10.6,26.9,18.8,0.9,30.0,4.35,4.84,16933.39,145.14,3
2024-04-13,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.09,0.0,11.3,28.2,19.8,0.7,8.0,3.56,3.96,13855.31,31.67,1
2024-04-13,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.09,0.0,11.3,28.2,19.8,0.75,20.0,3.82,4.24,14844.98,84.83,2
2024-04-13,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.09,0.0,11.3,28.2,19.8,0.9,30.0,4.58,5.09,17813.97,152.69,3
2024-04-14,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.15,0.0,11.5,28.4,20.0,0.7,8.0,3.6,4.0,14006.33,32.01,1
2024-04-14,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.15,0.0,11.5,28.4,20.0,0.75,20.0,3.86,4.29,15006.78,85.75,2
2024-04-14,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.15,0.0,11.5,28.4,20.0,0.9,30.0,4.63,5.15,18008.13,154.36,3
2024-04-15,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.56,0.0,11.6,30.2,20.9,0.7,8.0,3.89,4.33,15145.67,34.62,1
2024-04-15,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.56,0.0,11.6,30.2,20.9,0.75,20.0,4.17,4.64,16227.51,92.73,2
2024-04-15,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.56,0.0,11.6,30.2,20.9,0.9,30.0,5.01,5.56,19473.01,166.91,3
2024-04-16,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.7,0.0,13.6,31.4,22.5,0.7,8.0,3.99,4.43,15511.36,35.45,1
2024-04-16,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.7,0.0,13.6,31.4,22.5,0.75,20.0,4.27,4.75,16619.32,94.97,2
2024-04-16,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.7,0.0,13.6,31.4,22.5,0.9,30.0,5.13,5.7,19943.18,170.94,3
2024-04-17,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.2,0.0,13.5,29.1,21.3,0.7,8.0,3.64,4.05,14162.64,32.37,1
2024-04-17,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.2,0.0,13.5,29.1,21.3,0.75,20.0,3.9,4.34,15174.26,86.71,2
2024-04-17,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.2,0.0,13.5,29.1,21.3,0.9,30.0,4.68,5.2,18209.11,156.08,3
2024-04-18,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.05,0.0,15.5,25.3,20.4,0.7,8.0,2.83,3.15,11023.23,25.2,1
2024-04-18,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.05,0.0,15.5,25.3,20.4,0.75,20.0,3.04,3.37,11810.6,67.49,2
2024-04-18,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.05,0.0,15.5,25.3,20.4,0.9,30.0,3.64,4.05,14172.72,121.48,3
2024-04-19,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.72,0.0,12.8,26.5,19.6,0.7,8.0,3.3,3.67,12841.88,29.35,1
2024-04-19,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.72,0.0,12.8,26.5,19.6,0.75,20.0,3.54,3.93,13759.16,78.62,2
2024-04-19,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.72,0.0,12.8,26.5,19.6,0.9,30.0,4.25,4.72,16510.99,141.52,3
2024-04-20,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.61,0.0,13.4,22.2,17.8,0.7,8.0,2.53,2.81,9832.16,22.47,1
2024-04-20,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.61,0.0,13.4,22.2,17.8,0.75,20.0,2.71,3.01,10534.46,60.2,2
2024-04-20,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.61,0.0,13.4,22.2,17.8,0.9,30.0,3.25,3.61,12641.35,108.35,3
2024-04-21,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.57,0.0,12.2,25.4,18.8,0.7,8.0,3.2,3.55,12440.12,28.43,1
2024-04-21,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.57,0.0,12.2,25.4,18.8,0.75,20.0,3.43,3.81,13328.69,76.16,2
2024-04-21,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.57,0.0,12.2,25.4,18.8,0.9,30.0,4.11,4.57,15994.43,137.1,3
2024-04-22,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.05,0.0,12.8,27.6,20.2,0.7,8.0,3.53,3.93,13741.27,31.41,1
2024-04-22,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.05,0.0,12.8,27.6,20.2,0.75,20.0,3.79,4.21,14722.79,84.13,2
2024-04-22,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.05,0.0,12.8,27.6,20.2,0.9,30.0,4.54,5.05,17667.35,151.43,3
2024-04-23,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.77,0.0,9.4,24.9,17.2,0.7,8.0,3.34,3.71,12993.9,29.7,1
2024-04-23,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.77,0.0,9.4,24.9,17.2,0.75,20.0,3.58,3.98,13922.04,79.55,2
2024-04-23,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.77,0.0,9.4,24.9,17.2,0.9,30.0,4.3,4.77,16706.44,143.2,3
2024-04-24,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.97,0.0,8.0,25.2,16.6,0.7,8.0,3.48,3.87,13533.84,30.93,1
2024-04-24,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.97,0.0,8.0,25.2,16.6,0.75,20.0,3.73,4.14,14500.55,82.86,2
2024-04-24,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.97,0.0,8.0,25.2,16.6,0.9,30.0,4.47,4.97,17400.66,149.15,3
2024-04-25,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.02,0.0,9.4,25.8,17.6,0.7,8.0,3.51,3.9,13660.1,31.22,1
2024-04-25,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.02,0.0,9.4,25.8,17.6,0.75,20.0,3.76,4.18,14635.82,83.63,2
2024-04-25,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.02,0.0,9.4,25.8,17.6,0.9,30.0,4.52,5.02,17562.99,150.54,3
2024-04-26,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.96,1.3,8.9,20.8,14.8,0.7,8.0,2.77,1.92,6734.45,15.39,1
2024-04-26,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.96,1.3,8.9,20.8,14.8,0.75,20.0,2.97,2.14,7504.37,42.88,2
2024-04-26,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.96,1.3,8.9,20.8,14.8,0.9,30.0,3.56,2.8,9814.13,84.12,3
2024-04-27,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,3.66,0.0,11.5,20.8,16.2,0.7,8.0,2.56,2.84,9950.53,22.74,1
2024-04-27,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,3.66,0.0,11.5,20.8,16.2,0.75,20.0,2.74,3.05,10661.28,60.92,2
2024-04-27,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,3.66,0.0,11.5,20.8,16.2,0.9,30.0,3.29,3.66,12793.54,109.66,3
2024-04-28,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.3,0.0,8.3,21.9,15.1,0.7,8.0,3.01,3.35,11709.46,26.76,1
2024-04-28,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.3,0.0,8.3,21.9,15.1,0.75,20.0,3.23,3.58,12545.85,71.69,2
2024-04-28,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.3,0.0,8.3,21.9,15.1,0.9,30.0,3.87,4.3,15055.02,129.04,3
2024-04-29,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.58,1.1,8.9,23.3,16.1,0.7,8.0,3.21,2.58,9043.52,20.67,1
2024-04-29,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.58,1.1,8.9,23.3,16.1,0.75,20.0,3.43,2.84,9933.93,56.77,2
2024-04-29,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.58,1.1,8.9,23.3,16.1,0.9,30.0,4.12,3.6,12605.16,108.04,3
2024-04-30,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.01,5.4,8.4,20.5,14.4,0.7,8.0,2.81,0.0,0.0,0.0,1
2024-04-30,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.01,5.4,8.4,20.5,14.4,0.75,20.0,3.01,0.0,0.0,0.0,2
2024-04-30,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.01,5.4,8.4,20.5,14.4,0.9,30.0,3.61,0.0,0.0,0.0,3
2024-05-01,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.02,0.0,9.3,20.9,15.1,0.7,8.0,2.81,3.13,10943.9,25.01,1
2024-05-01,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.02,0.0,9.3,20.9,15.1,0.75,20.0,3.02,3.35,11725.61,67.0,2
2024-05-01,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.02,0.0,9.3,20.9,15.1,0.9,30.0,3.62,4.02,14070.73,120.61,3
2024-05-02,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.39,0.0,5.4,20.9,13.2,0.7,8.0,3.07,3.41,11945.9,27.3,1
2024-05-02,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.39,0.0,5.4,20.9,13.2,0.75,20.0,3.29,3.66,12799.17,73.14,2
2024-05-02,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.39,0.0,5.4,20.9,13.2,0.9,30.0,3.95,4.39,15359.01,131.65,3
2024-05-03,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.04,0.0,8.3,24.8,16.6,0.7,8.0,3.53,3.92,13729.86,31.38,1
2024-05-03,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.04,0.0,8.3,24.8,16.6,0.75,20.0,3.78,4.2,14710.57,84.06,2
2024-05-03,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.04,0.0,8.3,24.8,16.6,0.9,30.0,4.54,5.04,17652.68,151.31,3
2024-05-04,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.84,0.0,8.9,28.4,18.6,0.7,8.0,4.09,4.54,15895.65,36.33,1
2024-05-04,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.84,0.0,8.9,28.4,18.6,0.75,20.0,4.38,4.87,17031.05,97.32,2
2024-05-04,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.84,0.0,8.9,28.4,18.6,0.9,30.0,5.26,5.84,20437.26,175.18,3
2024-05-05,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.13,0.0,11.8,26.4,19.1,0.7,8.0,3.59,3.99,13973.1,31.94,1
2024-05-05,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.13,0.0,11.8,26.4,19.1,0.75,20.0,3.85,4.28,14971.18,85.55,2
2024-05-05,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.13,0.0,11.8,26.4,19.1,0.9,30.0,4.62,5.13,17965.42,153.99,3
2024-05-06,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,5.24,0.0,13.9,27.7,20.8,0.7,8.0,3.67,4.07,14259.52,32.59,1
2024-05-06,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,5.24,0.0,13.9,27.7,20.8,0.75,20.0,3.93,4.37,15278.05,87.3,2
2024-05-06,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,5.24,0.0,13.9,27.7,20.8,0.9,30.0,4.71,5.24,18333.66,157.15,3
2024-05-07,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,6.03,0.0,10.9,29.6,20.2,0.7,8.0,4.22,4.69,16417.34,37.53,1
2024-05-07,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,6.03,0.0,10.9,29.6,20.2,0.75,20.0,4.52,5.03,17590.0,100.51,2
2024-05-07,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,6.03,0.0,10.9,29.6,20.2,0.9,30.0,5.43,6.03,21108.0,180.93,3
2024-05-08,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,6.01,0.0,14.5,30.8,22.6,0.7,8.0,4.2,4.67,16347.47,37.37,1
2024-05-08,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,6.01,0.0,14.5,30.8,22.6,0.75,20.0,4.5,5.0,17515.14,100.09,2
2024-05-08,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,6.01,0.0,14.5,30.8,22.6,0.9,30.0,5.4,6.01,21018.17,180.16,3
2024-05-09,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,6.47,0.0,11.4,31.4,21.4,0.7,8.0,4.53,5.03,17604.03,40.24,1
2024-05-09,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,6.47,0.0,11.4,31.4,21.4,0.75,20.0,4.85,5.39,18861.46,107.78,2
2024-05-09,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,6.47,0.0,11.4,31.4,21.4,0.9,30.0,5.82,6.47,22633.75,194.0,3
2024-05-10,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,6.77,0.0,11.9,32.7,22.3,0.7,8.0,4.74,5.26,18421.38,42.11,1
2024-05-10,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,6.77,0.0,11.9,32.7,22.3,0.75,20.0,5.08,5.64,19737.19,112.78,2
2024-05-10,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,6.77,0.0,11.9,32.7,22.3,0.9,30.0,6.09,6.77,23684.63,203.01,3
2024-05-11,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,6.38,0.0,12.6,31.3,22.0,0.7,8.0,4.47,4.96,17366.07,39.69,1
2024-05-11,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,6.38,0.0,12.6,31.3,22.0,0.75,20.0,4.78,5.32,18606.51,106.32,2
2024-05-11,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,6.38,0.0,12.6,31.3,22.0,0.9,30.0,5.74,6.38,22327.81,191.38,3
2024-05-12,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,6.13,0.0,13.8,30.7,22.2,0.7,8.0,4.29,4.77,16682.07,38.13,1
2024-05-12,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,6.13,0.0,13.8,30.7,22.2,0.75,20.0,4.6,5.11,17873.65,102.14,2
2024-05-12,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,6.13,0.0,13.8,30.7,22.2,0.9,30.0,5.52,6.13,21448.38,183.84,3
2024-05-13,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,6.07,0.0,14.7,30.8,22.8,0.7,8.0,4.25,4.72,16532.23,37.79,1
2024-05-13,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,6.07,0.0,14.7,30.8,22.8,0.75,20.0,4.55,5.06,17713.1,101.22,2
2024-05-13,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,6.07,0.0,14.7,30.8,22.8,0.9,30.0,5.47,6.07,21255.72,182.19,3
2024-05-14,5783,SEVILLA AEROPUERTO,SEVILLA,olivar,media,3500.0,0.9,0.8,4.94,0.0,13.3,25.8,19.6,0.7,8.0,3.46,3.84,13454.26,30.75,1
2024-05-14,5783,SEVILLA AEROPUERTO,SEVILLA,citricos,media,3500.0,0.9,0.8,4.94,0.0,13.3,25.8,19.6,0.75,20.0,3.71,4.12,14415.28,82.37,2
2024-05-14,5783,SEVILLA AEROPUERTO,SEVILLA,almendro,media,3500.0,0.9,0.8,4.94,0.0,13.3,25.8,19.6,0.9,30.0,4.45,4.94,17298.34,148.27,3
